device_type time pose pose-last_pose vel comanded_vel Nocap_C_vel
E 2446.841917412 33.0 0.0 122.15712876080845 439.7066666666667 100
H 2446.845596514 85.0 0.0 -20.358500158316495 0 0
E 2446.900605342 40.0 0.0 119.27495142546816 469.6866666666667 100
H 2446.904410444 85.0 0.0 0.0 0 0
E 2446.949607484 46.0 0.0 122.4436270559822 539.64 100
H 2446.953286306 85.0 0.0 0.0 0 0
E 2447.018609836 53.0 0.0 101.44581738300869 599.6 100
H 2447.022385244 85.0 0.0 0.0 0 0
E 2447.067724902 59.0 0.0 122.16210805862316 599.6 100
H 2447.071402772 85.0 0.0 0.0 0 0
E 2447.126414722 66.0 0.0 119.27111039033218 609.5933333333334 100
H 2447.130181296 85.0 0.0 0.0 0 0
E 2447.175417046 73.0 0.0 142.8503676684008 619.5866666666667 100
H 2447.179304972 85.0 0.0 0.0 0 0
E 2447.224419244 79.0 0.0 122.44348712702877 619.5866666666667 100
H 2447.228186308 85.0 0.0 0.0 0 0
E 2447.273536144 85.0 0.0 122.15754658740684 609.5933333333334 100
H 2447.277401180 85.0 0.0 0.0 -19.986666666666668 -19.986666666666668
E 2447.332224158 91.0 0.0 102.2355263207152 609.5933333333334 100
H 2447.335991698 83.0 0.0 -34.13521621387626 -39.973333333333336 -39.973333333333336
E 2447.381226328 96.0 0.0 102.03629757574781 609.5933333333334 100
H 2447.384994484 81.0 0.0 -40.81400596278327 -49.96666666666667 -49.96666666666667
E 2447.430228610 101.0 0.0 102.03606436135846 609.5933333333334 100
H 2447.434181104 78.0 0.0 -60.99219665835903 -39.973333333333336 -39.973333333333336
E 2447.479345594 107.0 0.0 122.15733767431585 599.6 100
H 2447.483199472 76.0 0.0 -40.80103197241944 -29.980000000000004 -29.980000000000004
E 2447.538033580 112.0 0.0 85.19631258058547 589.6066666666667 100
H 2447.541983134 74.0 0.0 -34.02305899201029 0 0
E 2447.587035736 117.0 0.0 102.03632672833162 579.6133333333333 100
H 2447.590890384 74.0 0.0 0.0 0 0
E 2447.636038032 121.0 0.0 81.62882816713964 579.6133333333333 100
H 2447.639892134 74.0 0.0 0.0 0 0
E 2447.685708198 125.0 0.0 80.53123881254388 589.6066666666667 100
H 2447.689691940 74.0 0.0 0.0 0 0
E 2447.743842904 127.0 0.0 34.402857391428334 599.6 100
H 2447.747697846 74.0 0.0 0.0 0 0
E 2447.792845214 127.0 0.0 0.0 609.5933333333334 100
H 2447.796797316 74.0 0.0 0.0 0 0
E 2447.841847412 127.0 0.0 0.0 619.5866666666667 100
H 2447.845703432 73.0 0.0 -20.447340369401473 0 0
E 2447.890964452 127.0 0.0 0.0 629.58 100
H 2447.894818708 72.0 0.0 -20.36026428923371 -39.973333333333336 -39.973333333333336
E 2447.949652130 127.0 0.0 0.0 539.64 100
H 2447.953517222 69.0 0.0 -51.10861920640802 -69.95333333333333 -69.95333333333333
E 2448.018654580 127.0 0.0 0.0 379.74666666666667 100
H 2448.022332492 65.0 0.0 -58.126633812558985 -99.93333333333334 -99.93333333333334
E 2448.067656876 127.0 0.0 0.0 219.85333333333335 100
H 2448.071435224 61.0 0.0 -81.46186244724721 -149.9 -100
E 2448.116772012 127.0 0.0 0.0 69.95333333333333 69.95333333333333
H 2448.120539874 56.0 0.0 -101.82335074243142 -229.8466666666667 -100
E 2448.175461496 126.0 0.0 -17.038827603300938 0 0
H 2448.179229512 49.0 0.0 -119.2714802568064 -289.8066666666667 -100
E 2448.224463988 123.0 0.0 -61.221376251640905 0 0
H 2448.228330074 41.0 0.0 -162.93092531152206 -279.81333333333333 -100
E 2448.273466256 122.0 0.0 -20.40721870257242 0 0
H 2448.277233852 34.0 0.0 -143.13822543573076 -279.81333333333333 -100
E 2448.322581406 121.0 0.0 -20.36031652146647 0 0
H 2448.326490122 27.0 0.0 -142.1138872266157 -269.82 -100
E 2448.381271198 120.0 0.0 -17.03873818472469 0 0
H 2448.385038934 20.0 0.0 -119.55836097915781 -229.8466666666667 -100
E 2448.430273298 120.0 0.0 0.0 -9.993333333333334 -9.993333333333334
H 2448.434039914 16.0 0.0 -81.63102044069328 -199.86666666666667 -100
E 2448.479275594 118.0 0.0 -40.814414083948584 -39.973333333333336 -39.973333333333336
H 2448.483142030 11.0 0.0 -101.82860551246492 -159.89333333333335 -100
E 2448.528390800 115.0 0.0 -61.08087992094612 -39.973333333333336 -39.973333333333336
H 2448.532157276 7.0 0.0 -81.60726154515977 -139.90666666666667 -100
E 2448.587080382 111.0 0.0 -68.15519660745588 -29.980000000000004 -29.980000000000004
H 2448.590942562 4.0 0.0 -51.03317860878301 -129.91333333333336 -100
E 2448.636082664 107.0 0.0 -81.62885148908676 -19.986666666666668 -19.986666666666668
H 2448.639849658 3.0 0.0 -20.44693064571822 -89.94000000000001 -89.94000000000001
E 2448.685085142 104.0 0.0 -61.221393742393175 -29.980000000000004 -29.980000000000004
H 2448.688851744 4.0 0.0 20.40729449754258 -69.95333333333333 -69.95333333333333
E 2448.734200222 100.0 0.0 -81.44138215820878 -39.973333333333336 -39.973333333333336
H 2448.738083556 4.0 0.0 0.0 -49.96666666666667 -49.96666666666667
E 2448.792889832 97.0 0.0 -51.11637306813248 -29.980000000000004 -29.980000000000004
H 2448.796568822 3.0 0.0 -17.098323533334447 -9.993333333333334 -9.993333333333334
E 2448.841892170 93.0 0.0 -81.62875820365085 -9.993333333333334 -9.993333333333334
H 2448.845667382 4.0 0.0 20.367196105162087 0 0
E 2448.890894368 90.0 0.0 -61.22174356351439 -9.993333333333334 -9.993333333333334
H 2448.894572210 4.0 0.0 0.0 0 0
E 2448.940009714 87.0 0.0 -61.08070581413876 0 0
H 2448.943687150 4.0 0.0 0.0 0 0
E 2449.018699338 84.0 0.0 -38.12446733779213 0 0
H 2449.022419740 4.0 0.0 0.0 0 0
E 2449.067701550 84.0 0.0 0.0 0 0
H 2449.071202950 4.0 0.0 0.0 0 0
E 2449.116703818 84.0 0.0 0.0 -9.993333333333334 -9.993333333333334
H 2449.120393112 5.0 0.0 20.32926827936495 0 0
E 2449.165818982 81.0 0.0 -61.080932153803964 -9.993333333333334 -9.993333333333334
H 2449.169512000 6.0 0.0 20.35876707955296 109.92666666666668 100
E 2449.224508788 78.0 0.0 -51.1162023605287 -19.986666666666668 -19.986666666666668
H 2449.228097324 12.0 0.0 102.41472762021883 309.79333333333335 100
E 2449.273511028 74.0 0.0 -81.628921453493 0 0
H 2449.277190284 20.0 0.0 162.9561550167562 409.7266666666667 100
E 2449.322513422 72.0 0.0 -40.8143324588353 0 0
H 2449.326105262 30.0 0.0 204.4363589406654 459.6933333333334 100
E 2449.371628628 71.0 0.0 -20.36029330717055 0 0
H 2449.375365312 41.0 0.0 223.3046860481241 489.67333333333335 100
E 2449.430318112 71.0 0.0 0.0 0 0
H 2449.434005880 55.0 0.0 238.7425715263282 539.64 100
E 2449.479320380 70.0 0.0 -20.40721870257242 -39.973333333333336 -39.973333333333336
H 2449.482996920 67.0 0.0 244.94274871413552 619.5866666666667 100
E 2449.528322550 67.0 0.0 -61.221778545448686 -69.95333333333333 -69.95333333333333
H 2449.532002436 78.0 0.0 224.46452762650713 639.5733333333334 100
E 2449.577437938 63.0 0.0 -81.4408714437321 -69.95333333333333 -69.95333333333333
H 2449.581115598 86.0 0.0 162.88912532199095 649.5666666666667 100
E 2449.636127436 59.0 0.0 -68.1552941548393 -89.94000000000001 -89.94000000000001
H 2449.639817710 98.0 0.0 204.42194652215724 609.5933333333334 100
E 2449.685129830 55.0 0.0 -81.62866491842813 -119.92000000000002 -100
H 2449.688809702 98.0 0.0 0.0 539.64 100
E 2449.734132140 52.0 0.0 -61.22160363447254 -139.90666666666667 -100
H 2449.737722608 98.0 0.0 0.0 469.6866666666667 100
E 2449.783800332 48.0 0.0 -80.53443942570172 -139.90666666666667 -100
H 2449.787389876 98.0 0.0 0.0 369.7533333333334 100
E 2449.841936816 43.0 0.0 -86.00451310404404 -109.92666666666668 -100
H 2449.845527480 98.0 0.0 0.0 199.86666666666667 100
E 2449.890939588 40.0 0.0 -61.2210264347173 -99.93333333333334 -99.93333333333334
H 2449.894625704 97.0 0.0 -20.367335486381933 49.96666666666667 49.96666666666667
E 2449.939941520 37.0 0.0 -61.2220758969132 -99.93333333333334 -99.93333333333334
H 2449.943661082 97.0 0.0 0.0 0 0
E 2450.009056152 34.0 0.0 -43.40614878768927 -99.93333333333334 -99.93333333333334
H 2450.012467742 96.0 0.0 -14.533476846559212 0 0
E 2450.067746252 31.0 0.0 -51.11594630126087 -89.94000000000001 -89.94000000000001
H 2450.071247806 95.0 0.0 -17.012570792687853 -69.95333333333333 -69.95333333333333
E 2450.116748716 28.0 0.0 -61.221411233155436 -99.93333333333334 -99.93333333333334
H 2450.120340066 91.0 0.0 -81.47923929322815 -159.89333333333335 -100
E 2450.165750872 26.0 0.0 -40.81453069133265 -119.92000000000002 -100
H 2450.169439998 86.0 0.0 -101.83313492167383 -199.86666666666667 -100
E 2450.214864216 23.0 0.0 -61.08319563819406 -129.91333333333336 -100
H 2450.218553412 80.0 0.0 -122.16621715669636 -279.81333333333333 -100
E 2450.273555758 20.0 0.0 -51.11469042685589 -159.89333333333335 -100
H 2450.277146394 71.0 0.0 -153.60201329247522 -359.76000000000005 -100
E 2450.322557998 16.0 0.0 -81.628921453493 -179.88000000000002 -100
H 2450.326149222 62.0 0.0 -183.66286941611867 -389.74 -100
E 2450.371560364 13.0 0.0 -61.22153367047555 -179.88000000000002 -100
H 2450.375150986 52.0 0.0 -204.07428597890006 -399.73333333333335 -100
E 2450.420673918 11.0 0.0 -40.72195630551318 -199.86666666666667 -100
H 2450.424450558 42.0 0.0 -202.84151756891282 -429.71333333333337 -100
E 2450.479365250 7.0 0.0 -68.15316442315569 -249.83333333333334 -100
H 2450.483053872 30.0 0.0 -204.76657685329445 -449.70000000000005 -100
E 2450.528367336 4.0 0.0 -61.22188349262773 -229.8466666666667 -100
H 2450.531958994 20.0 0.0 -204.47755962992025 -459.6933333333334 -100
E 2450.577369772 3.0 0.0 -20.40714873842603 -179.88000000000002 -100
H 2450.580961136 11.0 0.0 -183.66544058397332 -449.70000000000005 -100
E 2450.626484600 4.0 0.0 20.360450005119468 -139.90666666666667 -100
H 2450.629987498 3.0 0.0 -163.177516618676 -399.73333333333335 -100
E 2450.685174546 4.0 0.0 0.0 -39.973333333333336 -39.973333333333336
H 2450.688884028 2.0 0.0 -16.978928979388773 -369.7533333333334 -100
E 2450.734176884 4.0 0.0 0.0 0 0
H 2450.737856574 2.0 0.0 0.0 -349.7666666666667 -100
E 2450.783179138 4.0 0.0 0.0 0 0
H 2450.786770068 2.0 0.0 0.0 -349.7666666666667 -100
E 2450.832293518 4.0 0.0 0.0 0 0
H 2450.835882068 2.0 0.0 0.0 -379.74666666666667 -100
E 2450.890984164 4.0 0.0 0.0 0 0
H 2450.894574184 2.0 0.0 0.0 -429.71333333333337 -100
E 2450.939986194 5.0 0.0 20.40731781933081 0 0
H 2450.943710222 2.0 0.0 0.0 -469.6866666666667 -100
E 2451.008988448 5.0 0.0 0.0 0 0
H 2451.012489372 2.0 0.0 0.0 -509.66 -100
E 2451.058103234 5.0 0.0 0.0 0 0
H 2451.061604704 2.0 0.0 0.0 -499.6666666666667 -100
E 2451.116793502 5.0 0.0 0.0 0 0
H 2451.120384824 2.0 0.0 0.0 -459.6933333333334 -100
E 2451.165795686 5.0 0.0 0.0 0 0
H 2451.169472100 2.0 0.0 0.0 -439.7066666666667 -100
E 2451.214797954 5.0 0.0 0.0 0 0
H 2451.218522024 2.0 0.0 0.0 -459.6933333333334 -100
E 2451.263912432 5.0 0.0 0.0 0 0
H 2451.267501710 2.0 0.0 0.0 -479.68000000000006 -100
E 2451.322602812 5.0 0.0 0.0 0 0
H 2451.326193448 2.0 0.0 0.0 -479.68000000000006 -100
E 2451.371604996 5.0 0.0 0.0 0 0
H 2451.375195814 2.0 0.0 0.0 -409.7266666666667 -100
E 2451.420607194 5.0 0.0 0.0 0 0
H 2451.424285988 2.0 0.0 0.0 -309.79333333333335 -100
E 2451.469721924 5.0 0.0 0.0 0 0
H 2451.473454856 2.0 0.0 0.0 -239.84000000000003 -100
E 2451.528412346 5.0 0.0 0.0 0 0
H 2451.532003976 3.0 0.0 17.07967600539194 -189.87333333333333 -100
E 2451.577414446 5.0 0.0 0.0 0 0
H 2451.581005614 3.0 0.0 0.0 -149.9 -100
E 2451.626416686 5.0 0.0 0.0 19.986666666666668 19.986666666666668
H 2451.630005656 3.0 0.0 0.0 -99.93333333333334 -99.93333333333334
E 2451.675531234 7.0 0.0 40.72113215820719 109.92666666666668 100
H 2451.679211960 3.0 0.0 0.0 -19.986666666666668 -19.986666666666668
E 2451.734221488 10.0 0.0 51.115812175662064 259.8266666666667 100
H 2451.738002832 4.0 0.0 17.009443234681047 0 0
E 2451.783223812 14.0 0.0 81.62878152480044 359.76000000000005 100
H 2451.786903278 4.0 0.0 0.0 0 0
E 2451.832226066 20.0 0.0 122.44334719725887 409.7266666666667 100
H 2451.835904762 5.0 0.0 20.407545208139197 0 0
E 2451.881894496 26.0 0.0 120.80108028463079 379.74666666666667 100
H 2451.885573906 5.0 0.0 0.0 19.986666666666668 19.986666666666668
E 2451.940031008 32.0 0.0 103.2053660182586 319.7866666666667 100
H 2451.943808418 8.0 0.0 51.51584338842726 69.95333333333333 69.95333333333333
E 2452.009033304 37.0 0.0 72.46135693826633 299.8 100
H 2452.012634174 12.0 0.0 58.11777788534012 79.94666666666667 79.94666666666667
E 2452.058035544 42.0 0.0 102.03615181591935 309.79333333333335 100
H 2452.061623492 16.0 0.0 81.65045286042711 99.93333333333334 99.93333333333334
E 2452.107150624 46.0 0.0 81.44138215820878 329.78000000000003 100
H 2452.110829404 21.0 0.0 101.61380608052964 99.93333333333334 99.93333333333334
E 2452.165840304 51.0 0.0 85.19385350194997 319.7866666666667 100
H 2452.169428588 26.0 0.0 85.32542023135309 89.94000000000001 89.94000000000001
E 2452.214842740 55.0 0.0 81.62859495370412 339.77333333333337 100
H 2452.218535226 30.0 0.0 81.45538287510175 79.94666666666667 79.94666666666667
E 2452.263844826 60.0 0.0 102.03647248865981 349.7666666666667 100
H 2452.267538054 34.0 0.0 81.6279419627194 139.90666666666667 100
E 2452.312959752 63.0 0.0 61.08122813810407 339.77333333333337 100
H 2452.316551396 39.0 0.0 102.0130396334739 269.82 100
E 2452.371649642 68.0 0.0 85.1935486672716 359.76000000000005 100
H 2452.375241202 48.0 0.0 153.3486070815861 349.7666666666667 100
E 2452.420651994 72.0 0.0 81.62873488251455 399.73333333333335 100
H 2452.424242546 57.0 0.0 183.66843162387184 409.7266666666667 100
E 2452.469654122 76.0 0.0 81.62910802532431 409.7266666666667 100
H 2452.473345530 66.0 0.0 183.28824985462828 459.6933333333334 100
E 2452.518769706 81.0 0.0 101.80068305816786 429.71333333333337 100
H 2452.522461786 75.0 0.0 183.23872243140406 439.7066666666667 100
E 2452.577459316 85.0 0.0 68.1551640913714 459.6933333333334 100
H 2452.581051422 83.0 0.0 136.54292032055278 389.74 100
E 2452.626461388 89.0 0.0 81.62920131231732 469.6866666666667 100
H 2452.630052794 91.0 0.0 163.26073482180522 369.7533333333334 100
E 2452.675463670 93.0 0.0 81.62885148832923 469.6866666666667 100
H 2452.679051408 97.0 0.0 122.45244324758713 339.77333333333337 100
E 2452.724579128 98.0 0.0 101.80094421605621 449.70000000000005 100
H 2452.728344316 97.0 0.0 0.0 299.8 100
E 2452.783268640 103.0 0.0 85.19409737126335 399.73333333333335 100
H 2452.787135678 97.0 0.0 0.0 219.85333333333335 100
E 2452.832270880 106.0 0.0 61.221691090119755 329.78000000000003 100
H 2452.836037636 97.0 0.0 0.0 149.9 100
E 2452.881273218 108.0 0.0 40.81437910182542 269.82 100
H 2452.885041038 97.0 0.0 0.0 89.94000000000001 89.94000000000001
E 2452.930390174 111.0 0.0 61.07870365577823 209.86 100
H 2452.934156930 96.0 0.0 -20.360008935634735 39.973333333333336 39.973333333333336
E 2453.009078132 113.0 0.0 25.416849678559878 149.9 100
H 2453.012789756 97.0 0.0 12.717335124120972 0 0
E 2453.058080176 113.0 0.0 0.0 89.94000000000001 89.94000000000001
H 2453.061858972 96.0 0.0 -20.37937594106373 0 0
E 2453.107082542 113.0 0.0 0.0 39.973333333333336 39.973333333333336
H 2453.110848066 96.0 0.0 0.0 0 0
E 2453.156199862 113.0 0.0 0.0 0 0
H 2453.159967780 96.0 0.0 0.0 0 0
E 2453.214887414 113.0 0.0 0.0 0 0
H 2453.218655486 96.0 0.0 0.0 0 0
E 2453.263889752 112.0 0.0 -20.40718955072333 0 0
H 2453.267756608 95.0 0.0 -20.3661333848376 -39.973333333333336 -39.973333333333336
E 2453.312891894 111.0 0.0 -20.407271175997035 0 0
H 2453.316788136 92.0 0.0 -61.18512154071416 -109.92666666666668 -100
E 2453.362009214 110.0 0.0 -20.3594170040956 0 0
H 2453.365776376 87.0 0.0 -102.06531200099664 -189.87333333333333 -100
E 2453.420696836 110.0 0.0 0.0 0 0
H 2453.424464236 80.0 0.0 -119.27509369112214 -229.8466666666667 -100
E 2453.469699062 110.0 0.0 0.0 0 0
H 2453.473465916 74.0 0.0 -122.44478148517628 -209.86 -100
E 2453.518701400 110.0 0.0 0.0 0 0
H 2453.522564154 69.0 0.0 -101.83664839424019 -199.86666666666667 -100
E 2453.567818510 110.0 0.0 0.0 0 0
H 2453.571729844 63.0 0.0 -122.0363224845304 -199.86666666666667 -100
E 2453.626506230 110.0 0.0 0.0 0 0
H 2453.630273294 57.0 0.0 -102.48798114923963 -159.89333333333335 -100
E 2453.675508708 110.0 0.0 0.0 0 0
H 2453.679276472 54.0 0.0 -61.220519207932256 -139.90666666666667 -100
E 2453.724510850 109.0 0.0 -20.407271175997035 0 0
H 2453.728278810 49.0 0.0 -102.03594775361664 -119.92000000000002 -100
E 2453.773626854 109.0 0.0 0.0 -59.96000000000001 -59.96000000000001
H 2453.777492016 46.0 0.0 -60.95924740216109 -99.93333333333334 -99.93333333333334
E 2453.832315666 106.0 0.0 -51.11706810519048 -189.87333333333333 -100
H 2453.836178406 42.0 0.0 -68.15890362334815 -59.96000000000001 -59.96000000000001
E 2453.881317892 101.0 0.0 -102.03618096841987 -169.88666666666668 -100
H 2453.885082268 39.0 0.0 -61.34484838806049 -39.973333333333336 -39.973333333333336
E 2453.930320216 96.0 0.0 -102.03597690600057 -129.91333333333336 -100
H 2453.933999178 37.0 0.0 -40.88565692342048 -9.993333333333334 -9.993333333333334
E 2453.979990368 91.0 0.0 -100.66407688848965 -109.92666666666668 -100
H 2454.003670898 35.0 0.0 -28.70605175228857 0 0
E 2454.058125018 86.0 0.0 -63.99209569649455 -99.93333333333334 -99.93333333333334
H 2454.061839722 35.0 0.0 0.0 0 0
E 2454.107127104 82.0 0.0 -81.62917799017032 -99.93333333333334 -99.93333333333334
H 2454.110902386 35.0 0.0 0.0 0 0
E 2454.156129638 78.0 0.0 -81.62843170516788 -89.94000000000001 -89.94000000000001
H 2454.159808474 35.0 0.0 0.0 0 0
E 2454.205246104 74.0 0.0 -81.4390839931276 -69.95333333333333 -69.95333333333333
H 2454.208924716 35.0 0.0 0.0 0 0
E 2454.263934468 70.0 0.0 -68.15661107844699 -39.973333333333336 -39.973333333333336
H 2454.267611848 35.0 0.0 0.0 -9.993333333333334 -9.993333333333334
E 2454.312936834 67.0 0.0 -61.22153367047555 -9.993333333333334 -9.993333333333334
H 2454.316715420 33.0 0.0 -40.73023445206645 -39.973333333333336 -39.973333333333336
E 2454.361939046 64.0 0.0 -61.22172607256223 0 0
H 2454.365659714 30.0 0.0 -61.294172514083165 -119.92000000000002 -100
E 2454.411055694 62.0 0.0 -40.71939111145341 0 0
H 2454.414646750 25.0 0.0 -102.06782055521215 -199.86666666666667 -100
E 2454.469743876 62.0 0.0 0.0 -9.993333333333334 -9.993333333333334
H 2454.473331222 18.0 0.0 -119.2819797371376 -299.8 -100
E 2454.518746228 59.0 0.0 -61.22155116131778 -89.94000000000001 -89.94000000000001
H 2454.522338194 11.0 0.0 -142.83681921854023 -349.7666666666667 -100
E 2454.567748482 56.0 0.0 -61.22167359919758 -129.91333333333336 -100
H 2454.571458636 4.0 0.0 -142.50686099281353 -359.76000000000005 -100
E 2454.616864304 52.0 0.0 -81.44015181062079 -149.9 -100
H 2454.620640888 3.0 0.0 -20.332537843201504 -389.74 -100
E 2454.675553186 47.0 0.0 -85.19501189362323 -139.90666666666667 -100
H 2454.679144984 3.0 0.0 0.0 -409.7266666666667 -100
E 2454.724555314 42.0 0.0 -102.03638503165539 -149.9 -100
H 2454.728146692 3.0 0.0 0.0 -379.74666666666667 -100
E 2454.773557680 39.0 0.0 -61.22153367047555 -179.88000000000002 -100
H 2454.777148918 3.0 0.0 0.0 -349.7666666666667 -100
E 2454.822674454 34.0 0.0 -101.7982166333997 -189.87333333333333 -100
H 2454.826354886 3.0 0.0 0.0 -299.8 -100
E 2454.881362748 29.0 0.0 -85.19586546554021 -159.89333333333335 -100
H 2454.885052420 3.0 0.0 0.0 -149.9 -100
E 2454.930364974 26.0 0.0 -61.22170858105192 -129.91333333333336 -100
H 2454.933956044 3.0 0.0 0.0 -39.973333333333336 -39.973333333333336
E 2454.979367172 23.0 0.0 -61.22174356351439 -139.90666666666667 -100
H 2455.002954910 3.0 0.0 0.0 0 0
E 2455.048483918 20.0 0.0 -43.40482117027894 -149.9 -100
H 2455.051983946 3.0 0.0 0.0 0 0
E 2455.107172072 17.0 0.0 -51.11764121915388 -119.92000000000002 -100
H 2455.110889996 3.0 0.0 0.0 0 0
E 2455.156174298 14.0 0.0 -61.22170858105192 -99.93333333333334 -99.93333333333334
H 2455.159863872 3.0 0.0 0.0 0 0
E 2455.205176496 12.0 0.0 -40.81449570900959 -89.94000000000001 -89.94000000000001
H 2455.208678554 3.0 0.0 0.0 0 0
E 2455.254292920 10.0 0.0 -40.71957681630545 -109.92666666666668 -100
H 2455.257923764 3.0 0.0 0.0 0 0
E 2455.312981634 8.0 0.0 -34.07810230756335 -199.86666666666667 -100
H 2455.316485694 3.0 0.0 0.0 0 0
E 2455.361983832 5.0 0.0 -61.22174356351439 -299.8 -100
H 2455.365486744 3.0 0.0 0.0 0 0
E 2455.410985974 3.0 0.0 -40.81454235199407 -429.71333333333337 -100
H 2455.414664978 4.0 0.0 20.33419906863262 0 0
E 2455.460102482 3.0 0.0 0.0 -529.6466666666668 -100
H 2455.463692334 4.0 0.0 0.0 19.986666666666668 19.986666666666668
E 2455.518790958 3.0 0.0 0.0 -579.6133333333333 -100
H 2455.522381888 8.0 0.0 68.1552291230433 89.94000000000001 89.94000000000001
E 2455.567793324 3.0 0.0 0.0 -569.62 -100
H 2455.571486048 12.0 0.0 81.45949345179277 129.91333333333336 100
E 2455.616795228 4.0 0.0 20.40737029326515 -549.6333333333333 -100
H 2455.620295788 17.0 0.0 102.43857066275723 119.92000000000002 100
E 2455.665911638 3.0 0.0 -20.35979421119828 -529.6466666666668 -100
H 2455.669503506 22.0 0.0 101.61007669535874 119.92000000000002 100
E 2455.724600268 3.0 0.0 0.0 -499.6666666666667 -100
H 2455.728103264 28.0 0.0 102.3895013360549 109.92666666666668 100
E 2455.773602508 3.0 0.0 0.0 -479.68000000000006 -100
H 2455.777104916 32.0 0.0 81.62990096701604 99.93333333333334 99.93333333333334
