"device type" time pose "pose - last_pose" vel "comanded vel" "Nocap C_vel"
H 1684.194639690 84.0 0.0 0.0 0 0
E 1684.249049990 121.0 0.0 0.0 0 0
H 1684.252815472 84.0 0.0 0.0 0 0
E 1684.298052286 120.0 0.0 -20.4072070418796 0 0
H 1684.301942606 84.0 0.0 0.0 0 0
E 1684.347054666 118.0 0.0 -40.81434411957284 0 0
H 1684.350944930 84.0 0.0 0.0 0 0
E 1684.396171104 117.0 0.0 -20.359782604827725 0 0
H 1684.400134084 84.0 0.0 0.0 -39.973333333333336 -39.973333333333336
E 1684.454859650 117.0 0.0 0.0 0 0
H 1684.458626910 81.0 0.0 -51.28834089840333 -100 -100
E 1684.503861652 117.0 0.0 0.0 0 0
H 1684.507629220 75.0 0.0 -122.44320726951322 -100 -100
E 1684.552864060 117.0 0.0 0.0 0 0
H 1684.556631348 67.0 0.0 -163.25821605064863 -100 -100
E 1684.601980442 117.0 0.0 0.0 0 0
H 1684.606279730 57.0 0.0 -201.41643286588243 -100 -100
E 1684.660669072 117.0 0.0 0.0 0 0
H 1684.664435520 44.0 0.0 -223.53750159700078 -100 -100
E 1684.709671242 117.0 0.0 0.0 0 0
H 1684.713536670 34.0 0.0 -203.66121771144148 -100 -100
E 1684.758673496 117.0 0.0 0.0 0 0
H 1684.762586314 25.0 0.0 -183.48757026664435 -100 -100
E 1684.807789780 116.0 0.0 -20.35984644120769 0 0
H 1684.811753936 17.0 0.0 -162.7087028934829 -100 -100
E 1684.866478410 116.0 0.0 0.0 -19.986666666666668 -19.986666666666668
H 1684.870245824 9.0 0.0 -136.77110234514728 -100 -100
E 1684.915480566 113.0 0.0 -61.2217960367149 -19.986666666666668 -19.986666666666668
H 1684.919246160 4.0 0.0 -102.04011662274296 -100 -100
E 1684.964483002 110.0 0.0 -61.22144621556216 -9.993333333333334 -9.993333333333334
H 1684.968162818 4.0 0.0 0.0 -100 -100
E 1685.033599230 107.0 0.0 -43.40514647299151 0 0
H 1685.037508282 4.0 0.0 0.0 -100 -100
E 1685.092287748 105.0 0.0 -34.078216117131696 0 0
H 1685.095878972 4.0 0.0 0.0 -99.93333333333334 -99.93333333333334
E 1685.141290128 105.0 0.0 0.0 0 0
H 1685.144968348 4.0 0.0 0.0 -19.986666666666668 -19.986666666666668
E 1685.190292144 105.0 0.0 0.0 0 0
H 1685.194099094 4.0 0.0 0.0 0 0
E 1685.239408512 104.0 0.0 -20.35981162129731 0 0
H 1685.243428668 4.0 0.0 0.0 0 0
E 1685.298097282 105.0 0.0 17.039034895398306 0 0
H 1685.301832440 5.0 0.0 17.12218176592538 39.973333333333336 39.973333333333336
E 1685.347099424 105.0 0.0 0.0 0 0
H 1685.350689808 8.0 0.0 61.403225814410106 99.93333333333334 99.93333333333334
E 1685.396101538 104.0 0.0 -20.407282836763144 0 0
H 1685.399691306 13.0 0.0 102.03769688825953 100 100
E 1685.445968082 104.0 0.0 0.0 0 0
H 1685.449703772 20.0 0.0 139.9651039003003 100 100
E 1685.503906732 104.0 0.0 0.0 0 0
H 1685.507497424 30.0 0.0 173.02938391956926 100 100
E 1685.552908762 105.0 0.0 20.407317819236116 0 0
H 1685.556644788 40.0 0.0 203.46971202689653 100 100
E 1685.601910974 105.0 0.0 0.0 0 0
H 1685.605499314 49.0 0.0 184.22039341856419 100 100
E 1685.651027342 104.0 0.0 -20.35981162129731 0 0
H 1685.654716958 58.0 0.0 182.86125195261852 100 100
E 1685.709716084 104.0 0.0 0.0 -9.993333333333334 -9.993333333333334
H 1685.713302632 65.0 0.0 119.48313507514182 100 100
E 1685.758718324 101.0 0.0 -61.221691090119755 -29.980000000000004 -29.980000000000004
H 1685.762309408 70.0 0.0 102.0267074905299 100 100
E 1685.807720634 98.0 0.0 -61.22160363475661 -29.980000000000004 -29.980000000000004
H 1685.811318900 72.0 0.0 40.80842135633843 59.96000000000001 59.96000000000001
E 1685.856836540 95.0 0.0 -61.08000939655204 -19.986666666666668 -19.986666666666668
H 1685.860336330 74.0 0.0 40.80181274289576 0 0
E 1685.915525492 91.0 0.0 -68.15592822307045 -9.993333333333334 -9.993333333333334
H 1685.919157036 75.0 0.0 17.000816005230632 0 0
E 1685.964527648 88.0 0.0 -61.2217960367149 -19.986666666666668 -19.986666666666668
H 1685.968031218 75.0 0.0 0.0 0 0
E 1686.033529776 85.0 0.0 -43.47692001616963 -29.980000000000004 -29.980000000000004
H 1686.036944516 75.0 0.0 0.0 0 0
E 1686.082645668 81.0 0.0 -81.44003574253894 -9.993333333333334 -9.993333333333334
H 1686.086158226 74.0 0.0 -20.319541038461157 0 0
E 1686.141334984 78.0 0.0 -51.11662913227013 0 0
H 1686.144838596 74.0 0.0 0.0 0 0
E 1686.190337056 75.0 0.0 -61.221900983953915 0 0
H 1686.193967620 74.0 0.0 0.0 0 0
E 1686.239339338 74.0 0.0 -20.40721287227169 0 0
H 1686.242843636 74.0 0.0 0.0 0 0
E 1686.288455174 74.0 0.0 0.0 0 0
H 1686.291959276 74.0 0.0 0.0 0 0
E 1686.347144336 74.0 0.0 0.0 0 0
H 1686.350790874 74.0 0.0 0.0 0 0
E 1686.396146492 74.0 0.0 0.0 0 0
H 1686.399649810 74.0 0.0 0.0 0 0
E 1686.445148564 74.0 0.0 0.0 0 0
H 1686.448780598 74.0 0.0 0.0 0 0
E 1686.494264974 74.0 0.0 0.0 0 0
H 1686.497768698 75.0 0.0 20.41312073744864 0 0
E 1686.552953492 74.0 0.0 0.0 0 0
H 1686.556457510 75.0 0.0 0.0 0 0
E 1686.601955816 74.0 0.0 0.0 0 0
H 1686.605600198 75.0 0.0 0.0 0 0
E 1686.650958070 74.0 0.0 0.0 0 0
H 1686.654459806 75.0 0.0 0.0 0 0
E 1686.700074326 73.0 0.0 -20.35985804774528 -19.986666666666668 -19.986666666666668
H 1686.703703350 75.0 0.0 0.0 0 0
E 1686.758762858 69.0 0.0 -68.15641597589182 -39.973333333333336 -39.973333333333336
H 1686.762266610 74.0 0.0 -17.07555214650824 0 0
E 1686.807765420 66.0 0.0 -61.22128879717725 -19.986666666666668 -19.986666666666668
H 1686.811267660 74.0 0.0 0.0 0 0
E 1686.856767366 63.0 0.0 -61.222058405487076 0 0
H 1686.860399974 74.0 0.0 0.0 0 0
E 1686.905883860 62.0 0.0 -20.359759391655054 0 0
H 1686.909385750 74.0 0.0 0.0 0 0
E 1686.964572406 61.0 0.0 -17.039099929315988 0 0
H 1686.968199288 73.0 0.0 -17.00288800851236 0 0
E 1687.033574688 61.0 0.0 0.0 -19.986666666666668 -19.986666666666668
H 1687.036986698 72.0 0.0 -14.537544006981182 0 0
E 1687.082576858 59.0 0.0 -40.814519030488505 -49.96666666666667 -49.96666666666667
H 1687.086077124 72.0 0.0 0.0 -49.96666666666667 -49.96666666666667
E 1687.131693170 56.0 0.0 -61.079504503484486 -79.94666666666667 -79.94666666666667
H 1687.135381582 69.0 0.0 -60.8464248810294 -100 -100
E 1687.190381856 52.0 0.0 -68.15623713246808 -69.95333333333333 -69.95333333333333
H 1687.193883928 64.0 0.0 -85.46665803785291 -100 -100
E 1687.239384152 49.0 0.0 -61.221621125638805 -49.96666666666667 -49.96666666666667
H 1687.242984840 59.0 0.0 -101.83110244499044 -100 -100
E 1687.288386238 46.0 0.0 -61.22188349291181 -29.980000000000004 -29.980000000000004
H 1687.291884586 54.0 0.0 -102.25001986726053 -100 -100
E 1687.337502788 44.0 0.0 -40.71947235707063 -19.986666666666668 -19.986666666666668
H 1687.341002564 48.0 0.0 -122.1548655765688 -100 -100
E 1687.396191278 41.0 0.0 -51.1173485634704 0 0
H 1687.399824390 42.0 0.0 -102.00295380156243 -100 -100
E 1687.445193616 40.0 0.0 -20.40718955081802 0 0
H 1687.448698068 37.0 0.0 -102.30455747556987 -100 -100
E 1687.494195758 39.0 0.0 -20.407271176091726 0 0
H 1687.497797342 31.0 0.0 -122.20139955658422 -100 -100
E 1687.544062092 39.0 0.0 0.0 0 0
H 1687.547906464 27.0 0.0 -79.82578501360415 -100 -100
E 1687.602000630 40.0 0.0 17.259669203276037 0 0
H 1687.605501288 24.0 0.0 -52.08801402032332 -69.95333333333333 -69.95333333333333
E 1687.651003010 39.0 0.0 -20.40717205978642 0 0
H 1687.654836518 21.0 0.0 -60.80847297154965 -29.980000000000004 -29.980000000000004
E 1687.700005474 39.0 0.0 0.0 0 0
H 1687.703679704 19.0 0.0 -40.947369813168606 0 0
E 1687.749121240 40.0 0.0 20.360061166463076 0 0
H 1687.752800664 18.0 0.0 -20.35790831450294 0 0
E 1687.807810066 40.0 0.0 0.0 0 0
H 1687.811488132 19.0 0.0 17.039412911794383 0 0
E 1687.856812404 40.0 0.0 0.0 0 0
H 1687.860492234 19.0 0.0 0.0 0 0
E 1687.905814546 40.0 0.0 0.0 0 0
H 1687.909752788 19.0 0.0 0.0 0 0
E 1687.954930802 40.0 0.0 0.0 9.993333333333334 9.993333333333334
H 1687.958607244 19.0 0.0 0.0 0 0
E 1688.033619544 41.0 0.0 12.708298221374022 79.94666666666667 79.94666666666667
H 1688.037208934 19.0 0.0 0.0 0 0
E 1688.082621644 43.0 0.0 40.81457733439708 139.90666666666667 100
H 1688.086209410 19.0 0.0 0.0 0 0
E 1688.131623828 45.0 0.0 40.814507369651025 219.85333333333335 100
H 1688.135304022 19.0 0.0 0.0 0 0
E 1688.180740882 48.0 0.0 61.07858178964987 269.82 100
H 1688.184645300 19.0 0.0 0.0 0 0
E 1688.239428630 53.0 0.0 85.19665808268952 299.8 100
H 1688.243107424 20.0 0.0 17.105091836891276 0 0
E 1688.288431206 58.0 0.0 102.03545217700146 339.77333333333337 100
H 1688.292110434 20.0 0.0 0.0 0 0
E 1688.337433348 62.0 0.0 81.62908470398814 359.76000000000005 100
H 1688.341112366 20.0 0.0 0.0 0 0
E 1688.386549968 66.0 0.0 81.43882864912307 369.7533333333334 100
H 1688.390140296 20.0 0.0 0.0 0 0
E 1688.445238248 71.0 0.0 85.1958857886695 399.73333333333335 100
H 1688.449056048 20.0 0.0 0.0 0 0
E 1688.494240600 75.0 0.0 81.62873488175703 409.7266666666667 100
H 1688.497830802 20.0 0.0 0.0 0 0
E 1688.543242588 79.0 0.0 81.62934124207032 399.73333333333335 100
H 1688.546833798 20.0 0.0 0.0 0 0
E 1688.592358718 83.0 0.0 81.43964111195186 349.7666666666667 100
H 1688.595948346 20.0 0.0 0.0 0 0
E 1688.651047656 86.0 0.0 51.116958361105034 269.82 100
H 1688.654638278 22.0 0.0 34.07739508023908 100 100
E 1688.700049896 88.0 0.0 40.81446072655712 229.8466666666667 100
H 1688.703842104 27.0 0.0 101.61811400613844 100 100
E 1688.749052150 90.0 0.0 40.81444906613172 189.87333333333333 100
H 1688.752642044 34.0 0.0 143.44279931497368 100 100
E 1688.798168546 90.0 0.0 0.0 159.89333333333335 100
H 1688.801760078 43.0 0.0 183.23208946024764 100 100
E 1688.856857092 91.0 0.0 17.039099929315988 149.9 100
H 1688.860446174 56.0 0.0 221.51754650719587 100 100
E 1688.905859318 91.0 0.0 0.0 149.9 100
H 1688.909449674 65.0 0.0 183.6603507911719 100 100
E 1688.954861600 92.0 0.0 20.40721287227169 159.89333333333335 100
H 1688.958655278 72.0 0.0 142.26021897828687 100 100
E 1689.023977282 92.0 0.0 0.0 209.86 100
H 1689.027479032 75.0 0.0 43.58960134603845 99.93333333333334 99.93333333333334
E 1689.082666472 93.0 0.0 17.03891295824796 249.83333333333334 100
H 1689.086168824 78.0 0.0 51.11621455397603 0 0
E 1689.131668600 95.0 0.0 40.81455401285154 269.82 100
H 1689.135258312 78.0 0.0 0.0 0 0
E 1689.180670938 97.0 0.0 40.81437910163604 299.8 100
H 1689.184261322 78.0 0.0 0.0 0 0
E 1689.229786186 99.0 0.0 40.72055179287245 299.8 100
H 1689.233602152 78.0 0.0 0.0 0 0
E 1689.288475880 103.0 0.0 68.15506654356815 319.7866666666667 100
H 1689.292154828 78.0 0.0 0.0 0 0
E 1689.337478092 105.0 0.0 40.81448404818544 359.76000000000005 100
H 1689.341157824 78.0 0.0 0.0 0 0
E 1689.386480276 107.0 0.0 40.814507369840406 409.7266666666667 100
H 1689.390157110 78.0 0.0 0.0 0 0
E 1689.435595608 110.0 0.0 61.08072322488794 419.72 100
H 1689.439274962 78.0 0.0 0.0 0 0
E 1689.494285372 113.0 0.0 51.11623894088814 379.74666666666667 100
H 1689.498189678 78.0 0.0 0.0 0 0
E 1689.543287766 116.0 0.0 61.22149868825296 339.77333333333337 100
H 1689.546878808 78.0 0.0 0.0 0 0
E 1689.592289670 117.0 0.0 20.40737029326515 299.8 100
H 1689.595880670 80.0 0.0 40.81477556908374 29.980000000000004 29.980000000000004
E 1689.642154338 119.0 0.0 40.1085594312551 259.8266666666667 100
H 1689.645947302 83.0 0.0 59.92014801403991 100 100
E 1689.700094682 120.0 0.0 17.259131219474817 249.83333333333334 100
H 1689.703684016 87.0 0.0 69.28000786475093 100 100
E 1689.749096992 120.0 0.0 0.0 249.83333333333334 100
H 1689.752876866 90.0 0.0 60.98447233686817 100 100
E 1689.798099078 120.0 0.0 0.0 259.8266666666667 100
H 1689.801777004 94.0 0.0 81.79936015699828 100 100
E 1689.847214424 120.0 0.0 0.0 269.82 100
H 1689.850894184 97.0 0.0 61.07842510509989 100 100
E 1689.905904174 120.0 0.0 0.0 239.84000000000003 100
H 1689.909668200 97.0 0.0 0.0 69.95333333333333 69.95333333333333
E 1689.954906386 120.0 0.0 0.0 209.86 100
H 1689.958497890 97.0 0.0 0.0 0 0
E 1690.023908374 120.0 0.0 0.0 179.88000000000002 100
H 1690.027510252 96.0 0.0 -14.49015757496435 0 0
E 1690.073024028 120.0 0.0 0.0 129.91333333333336 100
H 1690.076523538 96.0 0.0 0.0 0 0
E 1690.131713428 120.0 0.0 0.0 59.96000000000001 59.96000000000001
H 1690.135478574 96.0 0.0 0.0 0 0
E 1690.180715584 120.0 0.0 0.0 9.993333333333334 9.993333333333334
H 1690.184701034 95.0 0.0 -20.315928947878625 0 0
E 1690.229717950 119.0 0.0 -20.40717789015852 0 0
H 1690.233572822 94.0 0.0 -20.461702772142 -39.973333333333336 -39.973333333333336
E 1690.278832904 117.0 0.0 -40.72079554421515 0 0
H 1690.282833082 90.0 0.0 -81.20135784913441 -69.95333333333333 -69.95333333333333
E 1690.337522822 116.0 0.0 -17.03870160458453 0 0
H 1690.341477262 86.0 0.0 -68.20796198375707 -79.94666666666667 -79.94666666666667
E 1690.386525314 116.0 0.0 0.0 0 0
H 1690.390379528 83.0 0.0 -61.346850470923954 -69.95333333333333 -69.95333333333333
E 1690.435527498 116.0 0.0 0.0 0 0
H 1690.439530490 79.0 0.0 -81.38192697040904 -69.95333333333333 -69.95333333333333
E 1690.484642354 116.0 0.0 0.0 0 0
H 1690.488496274 76.0 0.0 -61.2672718565158 -69.95333333333333 -69.95333333333333
E 1690.543332160 116.0 0.0 0.0 0 0
H 1690.547188180 73.0 0.0 -51.11437341980336 -49.96666666666667 -49.96666666666667
E 1690.592334372 116.0 0.0 0.0 0 0
H 1690.596291388 70.0 0.0 -61.09580457537234 -19.986666666666668 -19.986666666666668
E 1690.641336598 116.0 0.0 0.0 0 0
H 1690.645191890 68.0 0.0 -40.89937563428506 -9.993333333333334 -9.993333333333334
E 1690.690451888 116.0 0.0 0.0 0 0
H 1690.694451380 66.0 0.0 -40.60131357434724 0 0
E 1690.749141708 116.0 0.0 0.0 0 0
H 1690.753126262 66.0 0.0 0.0 0 0
E 1690.798144046 116.0 0.0 0.0 0 0
H 1690.801999926 66.0 0.0 0.0 0 0
E 1690.847146048 116.0 0.0 0.0 -29.980000000000004 -29.980000000000004
H 1690.851102826 66.0 0.0 0.0 0 0
E 1690.896261282 113.0 0.0 -61.08084509984456 -119.92000000000002 -100
H 1690.900117274 66.0 0.0 0.0 0 0
E 1690.954951214 107.0 0.0 -102.2321852411133 -159.89333333333335 -100
H 1690.958718558 66.0 0.0 0.0 0 0
E 1691.023953468 103.0 0.0 -57.96912083480865 -139.90666666666667 -100
H 1691.027764814 65.0 0.0 -14.483044526005216 0 0
E 1691.072955610 98.0 0.0 -102.03635587998518 -79.94666666666667 -79.94666666666667
H 1691.076544006 65.0 0.0 0.0 0 0
E 1691.122070788 94.0 0.0 -81.44121965724757 -29.980000000000004 -29.980000000000004
H 1691.125935964 65.0 0.0 0.0 0 0
E 1691.180760524 91.0 0.0 -51.116263327427454 0 0
H 1691.184438758 65.0 0.0 0.0 0 0
E 1691.229762638 90.0 0.0 -20.407282836857835 0 0
H 1691.233442342 65.0 0.0 0.0 0 0
E 1691.278765088 89.0 0.0 -20.40714290816528 0 0
H 1691.282573704 65.0 0.0 0.0 0 0
E 1691.327880112 89.0 0.0 0.0 0 0
H 1691.331558948 66.0 0.0 20.41431088919288 0 0
E 1691.386570002 89.0 0.0 0.0 19.986666666666668 19.986666666666668
H 1691.390348392 68.0 0.0 34.01971279060858 0 0
E 1691.435572074 90.0 0.0 20.40730032807933 9.993333333333334 9.993333333333334
H 1691.439248474 69.0 0.0 20.449863458382698 49.96666666666667 49.96666666666667
E 1691.484574272 90.0 0.0 0.0 0 0
H 1691.488253108 72.0 0.0 61.21870025587434 79.94666666666667 79.94666666666667
E 1691.533689898 89.0 0.0 -20.360119201167233 0 0
H 1691.537470668 75.0 0.0 60.95385468114871 100 100
E 1691.592379270 89.0 0.0 0.0 0 0
H 1691.596055432 80.0 0.0 85.34642215168766 100 100
E 1691.641381832 88.0 0.0 -20.40709626572575 0 0
H 1691.645102780 84.0 0.0 81.55384874235469 100 100
E 1691.690383932 87.0 0.0 -20.40728866719854 0 0
H 1691.693974820 87.0 0.0 61.38479179493043 69.95333333333333 69.95333333333333
E 1691.740248530 86.0 0.0 -20.05430786792457 0 0
H 1691.743838480 89.0 0.0 40.10937023072253 0 0
E 1691.798188734 86.0 0.0 0.0 0 0
H 1691.802013912 90.0 0.0 17.189386750101313 0 0
E 1691.847191072 85.0 0.0 -20.40718955081802 0 0
H 1691.850870076 89.0 0.0 -20.468246340337465 0 0
E 1691.896193480 85.0 0.0 0.0 0 0
H 1691.899870384 89.0 0.0 0.0 0 0
E 1691.945308364 85.0 0.0 0.0 0 0
H 1691.949108650 89.0 0.0 0.0 0 0
E 1692.023998100 85.0 0.0 0.0 0 0
H 1692.027587756 89.0 0.0 0.0 0 0
E 1692.073000270 85.0 0.0 0.0 0 0
H 1692.076732894 88.0 0.0 -20.347892806777004 0 0
E 1692.122002524 85.0 0.0 0.0 -19.986666666666668 -19.986666666666668
H 1692.125681276 88.0 0.0 0.0 0 0
E 1692.171117772 82.0 0.0 -61.08082768930867 -69.95333333333333 -69.95333333333333
H 1692.174797546 87.0 0.0 -20.35985224447483 -29.980000000000004 -29.980000000000004
E 1692.229807382 77.0 0.0 -85.1939551138842 -89.94000000000001 -89.94000000000001
H 1692.233584526 84.0 0.0 -51.03170804154172 -79.94666666666667 -79.94666666666667
E 1692.278809762 73.0 0.0 -81.62868823914567 -59.96000000000001 -59.96000000000001
H 1692.282400594 81.0 0.0 -61.45517496417395 -100 -100
E 1692.327812058 70.0 0.0 -61.221621125638805 -19.986666666666668 -19.986666666666668
H 1692.331500400 77.0 0.0 -81.4667169964963 -100 -100
E 1692.376927222 67.0 0.0 -61.080932153803964 0 0
H 1692.380517970 72.0 0.0 -102.004240520427 -100 -100
E 1692.435617154 65.0 0.0 -34.07739508023908 0 0
H 1692.439117336 66.0 0.0 -102.39018626933274 -100 -100
E 1692.484619338 64.0 0.0 -20.407253684920203 0 0
H 1692.488221314 60.0 0.0 -122.18969306328547 -100 -100
E 1692.533621508 64.0 0.0 0.0 0 0
H 1692.537121200 55.0 0.0 -102.24972712600267 -100 -100
E 1692.582737078 63.0 0.0 -20.360142415066132 0 0
H 1692.586384834 49.0 0.0 -121.79369471606827 -100 -100
E 1692.641426394 63.0 0.0 0.0 0 0
H 1692.644930272 42.0 0.0 -119.56525118146338 -100 -100
E 1692.690428606 63.0 0.0 0.0 0 0
H 1692.693931070 37.0 0.0 -102.03915454611403 -100 -100
E 1692.739430720 63.0 0.0 0.0 0 0
H 1692.743031954 32.0 0.0 -101.83116051449217 -100 -100
E 1692.788546150 63.0 0.0 0.0 0 0
H 1692.792048544 28.0 0.0 -81.60502393158552 -100 -100
E 1692.847235606 63.0 0.0 0.0 0 0
H 1692.850883880 23.0 0.0 -84.98294290337725 -100 -100
E 1692.896237902 63.0 0.0 0.0 0 0
H 1692.899829266 18.0 0.0 -102.15467500856103 -100 -100
E 1692.945240408 63.0 0.0 0.0 0 0
H 1692.948830302 14.0 0.0 -81.63092715029994 -100 -100
E 1693.014355908 63.0 0.0 0.0 0 0
H 1693.017953810 10.0 0.0 -57.867433464106746 -100 -100
E 1693.073045070 63.0 0.0 0.0 0 0
H 1693.076545854 4.0 0.0 -102.40298153816211 -100 -100
E 1693.122047464 63.0 0.0 0.0 -19.986666666666668 -19.986666666666668
H 1693.125736198 3.0 0.0 -20.329193062787898 -100 -100
E 1693.171049620 60.0 0.0 -61.2217960367149 -29.980000000000004 -29.980000000000004
H 1693.174640214 3.0 0.0 0.0 -100 -100
E 1693.220164378 57.0 0.0 -61.08143707047427 -29.980000000000004 -29.980000000000004
H 1693.223755000 3.0 0.0 0.0 -89.94000000000001 -89.94000000000001
E 1693.278854562 54.0 0.0 -51.11587314143203 -9.993333333333334 -9.993333333333334
H 1693.282447270 3.0 0.0 0.0 -9.993333333333334 -9.993333333333334
E 1693.327856914 51.0 0.0 -61.221551161601845 0 0
H 1693.331360316 3.0 0.0 0.0 0 0
E 1693.376859028 50.0 0.0 -20.407282836857835 0 0
H 1693.380488402 4.0 0.0 20.354955411814046 0 0
E 1693.425973618 49.0 0.0 -20.360548667902755 -29.980000000000004 -29.980000000000004
H 1693.429477776 4.0 0.0 0.0 0 0
E 1693.484663690 46.0 0.0 -51.11597068752096 -79.94666666666667 -79.94666666666667
H 1693.488255320 5.0 0.0 17.01330018147384 0 0
E 1693.533666098 43.0 0.0 -61.221481197440724 -109.92666666666668 -100
H 1693.537359270 5.0 0.0 0.0 29.980000000000004 29.980000000000004
E 1693.582668408 40.0 0.0 -61.22160363447254 -119.92000000000002 -100
H 1693.586171404 8.0 0.0 61.46012792645712 89.94000000000001 89.94000000000001
E 1693.631783544 36.0 0.0 -81.44128930038339 -109.92666666666668 -100
H 1693.635473398 12.0 0.0 81.13262112690903 100 100
E 1693.690473476 33.0 0.0 -51.11609262035862 -99.93333333333334 -99.93333333333334
H 1693.693975884 18.0 0.0 102.55974421294835 100 100
E 1693.739475632 30.0 0.0 -61.221796036998974 -69.95333333333333 -69.95333333333333
H 1693.742978166 23.0 0.0 102.03606436135846 100 100
E 1693.788477970 28.0 0.0 -40.81437910163604 -59.96000000000001 -59.96000000000001
H 1693.792080464 29.0 0.0 122.19387369614495 100 100
E 1693.838340580 26.0 0.0 -40.110214848367534 -79.94666666666667 -79.94666666666667
H 1693.842140124 34.0 0.0 99.88082220297125 100 100
E 1693.896282856 24.0 0.0 -34.517111478357634 -79.94666666666667 -79.94666666666667
H 1693.899785264 40.0 0.0 104.08509719990974 100 100
E 1693.945284914 21.0 0.0 -61.22191847529009 -69.95333333333333 -69.95333333333333
H 1693.948788190 45.0 0.0 102.03472339599374 100 100
E 1694.014287238 20.0 0.0 -14.492265506896295 -39.973333333333336 -39.973333333333336
H 1694.017701838 51.0 0.0 87.06548229745454 100 100
E 1694.063402276 18.0 0.0 -40.720725900622746 -39.973333333333336 -39.973333333333336
H 1694.066911754 57.0 0.0 121.92664584078376 100 100
E 1694.122092222 17.0 0.0 -17.038693475722496 -29.980000000000004 -29.980000000000004
H 1694.125696298 64.0 0.0 119.07891979226838 100 100
E 1694.171094532 16.0 0.0 -20.407201211490847 0 0
H 1694.174685084 70.0 0.0 122.47700933055361 100 100
E 1694.220096576 16.0 0.0 0.0 0 0
H 1694.223774292 76.0 0.0 122.22645759546957 100 100
E 1694.269211488 16.0 0.0 0.0 0 0
H 1694.272892004 80.0 0.0 81.43701807609045 100 100
E 1694.327901784 16.0 0.0 0.0 0 0
H 1694.331707026 85.0 0.0 85.01229498804514 100 100
E 1694.376903646 16.0 0.0 0.0 0 0
H 1694.380684724 90.0 0.0 102.08728062301911 100 100
